,CID,LAC,NetworkGen,NetworkType,NumRaces,NumUsers,Power,laccid,quality,ratio,segment,segment_end_id,segment_start_id,weight
5350,129593727,26627,3G,HSDPA,2,2,-97.0,HSDPA-3G-26627-129593727,0.99,0.829343688085,068-069,069,068,uniform
5351,129593727,26627,3G,HSDPA,2,2,-97.0,HSDPA-3G-26627-129593727,0.99,0.841083766356,068-069,069,068,uniform
5352,129593727,26627,3G,HSDPA,2,2,-97.0,HSDPA-3G-26627-129593727,0.99,0.852823844627,068-069,069,068,uniform
5353,129593727,26627,3G,HSDPA,2,2,-95.0,HSDPA-3G-26627-129593727,0.99,0.864563922899,068-069,069,068,uniform
5354,129593727,26627,3G,HSDPA,2,2,-95.0,HSDPA-3G-26627-129593727,0.99,0.87630400117,068-069,069,068,uniform
5355,129593727,26627,3G,HSDPA,2,2,-95.0,HSDPA-3G-26627-129593727,0.99,0.888044079441,068-069,069,068,uniform
5356,129593727,26627,3G,HSDPA,2,2,-95.0,HSDPA-3G-26627-129593727,0.99,0.899784157712,068-069,069,068,uniform
5357,129593727,26627,3G,HSDPA,2,2,-95.0,HSDPA-3G-26627-129593727,0.99,0.911524235983,068-069,069,068,uniform
5358,129593727,26627,3G,HSDPA,2,2,-95.0,HSDPA-3G-26627-129593727,0.99,0.923264314254,068-069,069,068,uniform
5359,129593727,26627,3G,HSDPA,2,2,-95.0,HSDPA-3G-26627-129593727,0.99,0.935004392526,068-069,069,068,uniform
5360,129593727,26627,3G,HSDPA,2,2,-95.0,HSDPA-3G-26627-129593727,0.99,0.946744470797,068-069,069,068,uniform
5361,129593727,26627,3G,HSDPA,2,2,-91.0,HSDPA-3G-26627-129593727,0.99,0.958484549068,068-069,069,068,uniform
5362,129593727,26627,3G,HSDPA,2,2,-91.0,HSDPA-3G-26627-129593727,0.99,0.970224627339,068-069,069,068,uniform
5363,129593727,26627,3G,HSDPA,2,2,-91.0,HSDPA-3G-26627-129593727,0.99,0.98196470561,068-069,069,068,uniform
5364,19055,26627,2G,GPRS,2,2,-99.0,GPRS-2G-26627-19055,1.0,0.758227356186,068-069,069,068,uniform
5365,19055,26627,2G,GPRS,2,2,-99.0,GPRS-2G-26627-19055,1.0,0.771321335664,068-069,069,068,uniform
5366,19055,26627,2G,GPRS,2,2,-99.0,GPRS-2G-26627-19055,1.0,0.784415315143,068-069,069,068,uniform
5367,19055,26627,2G,GPRS,2,2,-99.0,GPRS-2G-26627-19055,1.0,0.797509294621,068-069,069,068,uniform
5368,19055,26627,2G,GPRS,2,2,-99.0,GPRS-2G-26627-19055,1.0,0.810603274099,068-069,069,068,uniform
5369,19055,26627,2G,GPRS,2,2,-99.0,GPRS-2G-26627-19055,1.0,0.823697253578,068-069,069,068,uniform
5370,19055,26627,2G,GPRS,2,2,-99.0,GPRS-2G-26627-19055,1.0,0.836791233056,068-069,069,068,uniform
5371,19055,26627,2G,GPRS,2,2,-77.0,GPRS-2G-26627-19055,1.0,0.849885212535,068-069,069,068,uniform
5372,19055,26627,2G,GPRS,2,2,-77.0,GPRS-2G-26627-19055,1.0,0.862979192013,068-069,069,068,uniform
5373,19055,26627,2G,GPRS,2,2,-77.0,GPRS-2G-26627-19055,1.0,0.876073171491,068-069,069,068,uniform
5374,19055,26627,2G,GPRS,2,2,-77.0,GPRS-2G-26627-19055,1.0,0.88916715097,068-069,069,068,uniform
5375,19055,26627,2G,GPRS,2,2,-77.0,GPRS-2G-26627-19055,1.0,0.902261130448,068-069,069,068,uniform
5376,19055,26627,2G,GPRS,2,2,-77.0,GPRS-2G-26627-19055,1.0,0.915355109926,068-069,069,068,uniform
5377,19055,26627,2G,GPRS,2,2,-77.0,GPRS-2G-26627-19055,1.0,0.928449089405,068-069,069,068,uniform
5378,19055,26627,2G,GPRS,2,2,-77.0,GPRS-2G-26627-19055,1.0,0.941543068883,068-069,069,068,uniform
5379,19055,26627,2G,GPRS,2,2,-77.0,GPRS-2G-26627-19055,1.0,0.954637048362,068-069,069,068,uniform
5380,19055,26627,2G,GPRS,2,2,-77.0,GPRS-2G-26627-19055,1.0,0.96773102784,068-069,069,068,uniform
5381,19055,26627,2G,GPRS,2,2,-77.0,GPRS-2G-26627-19055,1.0,0.980825007318,068-069,069,068,uniform
5382,129593727,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593727,1.0,0.985034612684,068-069,069,068,uniform
5383,129593727,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593727,1.0,0.985445747927,068-069,069,068,uniform
5384,129593727,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593727,1.0,0.98585688317,068-069,069,068,uniform
5385,129593727,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593727,1.0,0.986268018413,068-069,069,068,uniform
5386,129593727,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593727,1.0,0.986679153656,068-069,069,068,uniform
5387,129593727,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593727,1.0,0.987090288899,068-069,069,068,uniform
5388,129593727,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593727,1.0,0.987501424142,068-069,069,068,uniform
5389,129593727,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593727,1.0,0.987912559385,068-069,069,068,uniform
5390,129593727,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593727,1.0,0.988323694628,068-069,069,068,uniform
5391,129593727,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593727,1.0,0.988734829871,068-069,069,068,uniform
5392,129593727,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593727,1.0,0.989145965114,068-069,069,068,uniform
5393,129593727,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593727,1.0,0.989557100357,068-069,069,068,uniform
5394,129593727,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593727,1.0,0.989968235601,068-069,069,068,uniform
5395,129593727,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593727,1.0,0.990379370844,068-069,069,068,uniform
5396,129593727,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593727,1.0,0.990790506087,068-069,069,068,uniform
5397,129593727,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593727,1.0,0.99120164133,068-069,069,068,uniform
5398,129593727,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593727,1.0,0.991612776573,068-069,069,068,uniform
5399,129593727,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593727,1.0,0.992023911816,068-069,069,068,uniform
5400,11041,660,2G,EDGE,1,1,-83.0,EDGE-2G-660-11041,0.98,0.0,069-068,068,069,distance
5401,11041,660,2G,EDGE,1,1,-71.0,EDGE-2G-660-11041,0.98,0.0656961424549,069-068,068,069,distance
5402,11041,660,2G,EDGE,1,1,-70.0,EDGE-2G-660-11041,0.98,0.13139228491,069-068,068,069,distance
5403,11041,660,2G,EDGE,1,1,-76.0,EDGE-2G-660-11041,0.98,0.197088427365,069-068,068,069,distance
5404,11041,660,2G,EDGE,1,1,-81.0,EDGE-2G-660-11041,0.98,0.262784569819,069-068,068,069,distance
5405,11041,660,2G,EDGE,1,1,-85.0,EDGE-2G-660-11041,0.98,0.328480712274,069-068,068,069,distance
5406,11041,660,2G,EDGE,1,1,-94.0,EDGE-2G-660-11041,0.98,0.394176854729,069-068,068,069,distance
5407,11041,660,2G,EDGE,1,1,-98.0,EDGE-2G-660-11041,0.98,0.459872997184,069-068,068,069,distance
5408,11041,660,2G,EDGE,1,1,-99.0,EDGE-2G-660-11041,0.98,0.525569139639,069-068,068,069,distance
5409,11041,660,2G,EDGE,1,1,-105.0,EDGE-2G-660-11041,0.98,0.591265282094,069-068,068,069,distance
5410,11033,660,2G,EDGE,1,1,-101.0,EDGE-2G-660-11033,0.93,0.0850983494863,069-068,068,069,distance
5411,11033,660,2G,EDGE,1,1,-98.0,EDGE-2G-660-11033,0.93,0.138550557219,069-068,068,069,distance
5412,11033,660,2G,EDGE,1,1,-96.0,EDGE-2G-660-11033,0.93,0.192002764951,069-068,068,069,distance
5413,11033,660,2G,EDGE,1,1,-93.0,EDGE-2G-660-11033,0.93,0.245454972683,069-068,068,069,distance
5414,11033,660,2G,EDGE,1,1,-91.0,EDGE-2G-660-11033,0.93,0.298907180415,069-068,068,069,distance
5415,11033,660,2G,EDGE,1,1,-89.0,EDGE-2G-660-11033,0.93,0.352359388148,069-068,068,069,distance
5416,11033,660,2G,EDGE,1,1,-88.0,EDGE-2G-660-11033,0.93,0.40581159588,069-068,068,069,distance
5417,11033,660,2G,EDGE,1,1,-81.0,EDGE-2G-660-11033,0.93,0.459263803612,069-068,068,069,distance
5418,11033,660,2G,EDGE,1,1,-73.0,EDGE-2G-660-11033,0.93,0.512716011345,069-068,068,069,distance
5419,11033,660,2G,EDGE,1,1,-73.0,EDGE-2G-660-11033,0.93,0.566168219077,069-068,068,069,distance
5420,11033,660,2G,EDGE,1,1,-73.0,EDGE-2G-660-11033,0.93,0.619620426809,069-068,068,069,distance
5421,11033,660,2G,EDGE,1,1,-73.0,EDGE-2G-660-11033,0.93,0.673072634541,069-068,068,069,distance
5422,11033,660,2G,EDGE,1,1,-75.0,EDGE-2G-660-11033,0.93,0.726524842274,069-068,068,069,distance
5423,11033,660,2G,EDGE,1,1,-77.0,EDGE-2G-660-11033,0.93,0.779977050006,069-068,068,069,distance
5424,11033,660,2G,EDGE,1,1,-78.0,EDGE-2G-660-11033,0.93,0.833429257738,069-068,068,069,distance
5425,11033,660,2G,EDGE,1,1,-74.0,EDGE-2G-660-11033,0.93,0.88688146547,069-068,068,069,distance
5426,11033,660,2G,EDGE,1,1,-75.0,EDGE-2G-660-11033,0.93,0.940333673203,069-068,068,069,distance
5427,11033,660,2G,EDGE,1,1,-81.0,EDGE-2G-660-11033,0.93,0.993785880935,069-068,068,069,distance
5428,19055,26627,2G,EDGE,2,2,-99.0,EDGE-2G-26627-19055,1.0,0.246600051578,069-068,068,069,distance
5429,19055,26627,2G,EDGE,2,2,-97.0,EDGE-2G-26627-19055,1.0,0.280951652222,069-068,068,069,distance
5430,19055,26627,2G,EDGE,2,2,-98.0,EDGE-2G-26627-19055,1.0,0.315303252867,069-068,068,069,distance
5431,19055,26627,2G,EDGE,2,2,-99.0,EDGE-2G-26627-19055,1.0,0.349654853512,069-068,068,069,distance
5432,19055,26627,2G,EDGE,2,2,-103.0,EDGE-2G-26627-19055,1.0,0.384006454156,069-068,068,069,distance
5433,19055,26627,2G,EDGE,2,2,-103.0,EDGE-2G-26627-19055,1.0,0.418358054801,069-068,068,069,distance
5434,19055,26627,2G,EDGE,2,2,-103.0,EDGE-2G-26627-19055,1.0,0.452709655445,069-068,068,069,distance
5435,19055,26627,2G,EDGE,2,2,-103.0,EDGE-2G-26627-19055,1.0,0.48706125609,069-068,068,069,distance
5436,19055,26627,2G,EDGE,2,2,-103.0,EDGE-2G-26627-19055,1.0,0.521412856735,069-068,068,069,distance
5437,19055,26627,2G,EDGE,2,2,-103.0,EDGE-2G-26627-19055,1.0,0.555764457379,069-068,068,069,distance
5438,6893117,660,3G,UMTS,2,2,-85.0,UMTS-3G-660-6893117,0.0,0.564901684168,069-068,068,069,uniform
5439,6893117,660,3G,UMTS,2,2,-85.0,UMTS-3G-660-6893117,0.0,0.574007535655,069-068,068,069,uniform
5440,6893117,660,3G,UMTS,2,2,-85.0,UMTS-3G-660-6893117,0.0,0.583113387142,069-068,068,069,uniform
5441,6893117,660,3G,UMTS,2,2,-85.0,UMTS-3G-660-6893117,0.0,0.592219238629,069-068,068,069,uniform
5442,6893117,660,3G,UMTS,2,2,-85.0,UMTS-3G-660-6893117,0.0,0.601325090115,069-068,068,069,uniform
5443,6893117,660,3G,UMTS,2,2,-85.0,UMTS-3G-660-6893117,0.0,0.610430941602,069-068,068,069,uniform
5444,6893117,660,3G,UMTS,2,2,-85.0,UMTS-3G-660-6893117,0.0,0.619536793089,069-068,068,069,uniform
5445,6893117,660,3G,UMTS,2,2,-85.0,UMTS-3G-660-6893117,0.0,0.628642644576,069-068,068,069,uniform
5446,6893117,660,3G,UMTS,2,2,-85.0,UMTS-3G-660-6893117,0.0,0.637748496062,069-068,068,069,uniform
5447,6893117,660,3G,UMTS,2,2,-85.0,UMTS-3G-660-6893117,0.0,0.646854347549,069-068,068,069,uniform
5448,6893117,660,3G,UMTS,2,2,-85.0,UMTS-3G-660-6893117,0.0,0.655960199036,069-068,068,069,uniform
5449,6893117,660,3G,UMTS,2,2,-85.0,UMTS-3G-660-6893117,0.0,0.665066050523,069-068,068,069,uniform
5450,19117,26627,2G,EDGE,2,2,-85.0,EDGE-2G-26627-19117,0.89,0.674013457041,069-068,068,069,uniform
5451,19117,26627,2G,EDGE,2,2,-85.0,EDGE-2G-26627-19117,0.89,0.692509690639,069-068,068,069,uniform
5452,19117,26627,2G,EDGE,2,2,-85.0,EDGE-2G-26627-19117,0.89,0.711005924237,069-068,068,069,uniform
5453,19117,26627,2G,EDGE,2,2,-85.0,EDGE-2G-26627-19117,0.89,0.729502157835,069-068,068,069,uniform
5454,19117,26627,2G,EDGE,2,2,-93.0,EDGE-2G-26627-19117,0.89,0.747998391433,069-068,068,069,uniform
5455,19117,26627,2G,EDGE,2,2,-81.0,EDGE-2G-26627-19117,0.89,0.766494625031,069-068,068,069,uniform
5456,19117,26627,2G,EDGE,2,2,-81.0,EDGE-2G-26627-19117,0.89,0.784990858629,069-068,068,069,uniform
5457,19117,26627,2G,EDGE,2,2,-81.0,EDGE-2G-26627-19117,0.89,0.803487092227,069-068,068,069,uniform
5458,19117,26627,2G,EDGE,2,2,-81.0,EDGE-2G-26627-19117,0.89,0.821983325825,069-068,068,069,uniform
5459,19117,26627,2G,EDGE,2,2,-85.0,EDGE-2G-26627-19117,0.89,0.840479559423,069-068,068,069,uniform
5460,19117,26627,2G,EDGE,2,2,-95.0,EDGE-2G-26627-19117,0.89,0.858975793021,069-068,068,069,uniform
5461,19117,26627,2G,EDGE,2,2,-99.0,EDGE-2G-26627-19117,0.89,0.877472026619,069-068,068,069,uniform
5462,19117,26627,2G,EDGE,2,2,-103.0,EDGE-2G-26627-19117,0.89,0.895968260217,069-068,068,069,uniform
5463,19117,26627,2G,EDGE,2,2,-103.0,EDGE-2G-26627-19117,0.89,0.914464493815,069-068,068,069,uniform
5464,19117,26627,2G,EDGE,2,2,-95.0,EDGE-2G-26627-19117,0.89,0.932960727413,069-068,068,069,uniform
5465,19117,26627,2G,EDGE,2,2,-91.0,EDGE-2G-26627-19117,0.89,0.951456961011,069-068,068,069,uniform
5466,19117,26627,2G,EDGE,2,2,-83.0,EDGE-2G-26627-19117,0.89,0.969953194609,069-068,068,069,uniform
5467,19117,26627,2G,EDGE,2,2,-83.0,EDGE-2G-26627-19117,0.89,0.988449428207,069-068,068,069,uniform
5468,19055,26627,2G,GPRS,2,2,-97.0,GPRS-2G-26627-19055,0.95,0.110981973452,069-068,068,069,distance
5469,19055,26627,2G,GPRS,2,2,-97.0,GPRS-2G-26627-19055,0.95,0.162476558358,069-068,068,069,distance
5470,19055,26627,2G,GPRS,2,2,-89.0,GPRS-2G-26627-19055,0.95,0.213971143264,069-068,068,069,distance
5471,19055,26627,2G,GPRS,2,2,-89.0,GPRS-2G-26627-19055,0.95,0.26546572817,069-068,068,069,distance
5472,19055,26627,2G,GPRS,2,2,-89.0,GPRS-2G-26627-19055,0.95,0.316960313076,069-068,068,069,distance
5473,19055,26627,2G,GPRS,2,2,-89.0,GPRS-2G-26627-19055,0.95,0.368454897982,069-068,068,069,distance
5474,19055,26627,2G,GPRS,2,2,-89.0,GPRS-2G-26627-19055,0.95,0.419949482888,069-068,068,069,distance
5475,19055,26627,2G,GPRS,2,2,-89.0,GPRS-2G-26627-19055,0.95,0.471444067794,069-068,068,069,distance
5476,19055,26627,2G,GPRS,2,2,-83.0,GPRS-2G-26627-19055,0.95,0.5229386527,069-068,068,069,distance
5477,129593789,26627,3G,HSPA,2,2,-91.0,HSPA-3G-26627-129593789,0.39,0.952499360144,069-068,068,069,distance
5478,129593789,26627,3G,HSPA,2,2,-91.0,HSPA-3G-26627-129593789,0.39,0.954365727556,069-068,068,069,distance
5479,129593789,26627,3G,HSPA,2,2,-91.0,HSPA-3G-26627-129593789,0.39,0.956232094969,069-068,068,069,distance
5480,129593789,26627,3G,HSPA,2,2,-91.0,HSPA-3G-26627-129593789,0.39,0.958098462381,069-068,068,069,distance
5481,129593789,26627,3G,HSPA,2,2,-91.0,HSPA-3G-26627-129593789,0.39,0.959964829794,069-068,068,069,distance
5482,129593789,26627,3G,HSPA,2,2,-91.0,HSPA-3G-26627-129593789,0.39,0.961831197207,069-068,068,069,distance
5483,129593789,26627,3G,HSPA,2,2,-91.0,HSPA-3G-26627-129593789,0.39,0.963697564619,069-068,068,069,distance
5484,129593789,26627,3G,HSPA,2,2,-91.0,HSPA-3G-26627-129593789,0.39,0.965563932032,069-068,068,069,distance
5485,129593789,26627,3G,HSPA,2,2,-91.0,HSPA-3G-26627-129593789,0.39,0.967430299444,069-068,068,069,distance
5486,129593789,26627,3G,HSPA,2,2,-91.0,HSPA-3G-26627-129593789,0.39,0.969296666857,069-068,068,069,distance
5487,129593789,26627,3G,HSPA,2,2,-92.0,HSPA-3G-26627-129593789,0.39,0.97116303427,069-068,068,069,distance
5488,129593789,26627,3G,HSPA,2,2,-93.0,HSPA-3G-26627-129593789,0.39,0.973029401682,069-068,068,069,distance
5489,129593789,26627,3G,HSPA,2,2,-95.0,HSPA-3G-26627-129593789,0.39,0.974895769095,069-068,068,069,distance
5490,129593789,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593789,0.39,0.976762136508,069-068,068,069,distance
5491,129593789,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593789,0.39,0.97862850392,069-068,068,069,distance
5492,129593789,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593789,0.39,0.980494871333,069-068,068,069,distance
5493,129593789,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593789,0.39,0.982361238745,069-068,068,069,distance
5494,129593789,26627,3G,HSPA,2,2,-97.0,HSPA-3G-26627-129593789,0.39,0.984227606158,069-068,068,069,distance
5495,11041,660,2G,EDGE,1,1,-75.0,EDGE-2G-660-11041,0.67,0.105465228236,069-070,070,069,uniform
5496,11041,660,2G,EDGE,1,1,-59.0,EDGE-2G-660-11041,0.67,0.166510581917,069-070,070,069,uniform
5497,11041,660,2G,EDGE,1,1,-59.0,EDGE-2G-660-11041,0.67,0.227555935597,069-070,070,069,uniform
5498,11041,660,2G,EDGE,1,1,-59.0,EDGE-2G-660-11041,0.67,0.288601289278,069-070,070,069,uniform
5499,11041,660,2G,EDGE,1,1,-59.0,EDGE-2G-660-11041,0.67,0.349646642958,069-070,070,069,uniform
5500,11041,660,2G,EDGE,1,1,-59.0,EDGE-2G-660-11041,0.67,0.410691996639,069-070,070,069,uniform
5501,11041,660,2G,EDGE,1,1,-59.0,EDGE-2G-660-11041,0.67,0.471737350319,069-070,070,069,uniform
5502,11041,660,2G,EDGE,1,1,-59.0,EDGE-2G-660-11041,0.67,0.532782704,069-070,070,069,uniform
5503,11041,660,2G,EDGE,1,1,-59.0,EDGE-2G-660-11041,0.67,0.59382805768,069-070,070,069,uniform
5504,11041,660,2G,EDGE,1,1,-59.0,EDGE-2G-660-11041,0.67,0.654873411361,069-070,070,069,uniform
5505,11041,660,2G,EDGE,1,1,-59.0,EDGE-2G-660-11041,0.67,0.715918765041,069-070,070,069,uniform
5506,11041,660,2G,EDGE,1,1,-59.0,EDGE-2G-660-11041,0.67,0.776964118722,069-070,070,069,uniform
5507,11041,660,2G,EDGE,1,1,-59.0,EDGE-2G-660-11041,0.67,0.838009472402,069-070,070,069,uniform
5508,11041,660,2G,EDGE,1,1,-59.0,EDGE-2G-660-11041,0.67,0.899054826083,069-070,070,069,uniform
5509,6892908,660,3G,UMTS,1,1,-77.0,UMTS-3G-660-6892908,0.74,0.907434735578,069-070,070,069,distance
5510,6892908,660,3G,UMTS,1,1,-77.0,UMTS-3G-660-6892908,0.74,0.912685628858,069-070,070,069,distance
5511,6892908,660,3G,UMTS,1,1,-77.0,UMTS-3G-660-6892908,0.74,0.917936522138,069-070,070,069,distance
5512,6892908,660,3G,UMTS,1,1,-77.0,UMTS-3G-660-6892908,0.74,0.923187415418,069-070,070,069,distance
5513,6892908,660,3G,UMTS,1,1,-77.0,UMTS-3G-660-6892908,0.74,0.928438308699,069-070,070,069,distance
5514,6892908,660,3G,UMTS,1,1,-77.0,UMTS-3G-660-6892908,0.74,0.933689201979,069-070,070,069,distance
5515,6892908,660,3G,UMTS,1,1,-78.0,UMTS-3G-660-6892908,0.74,0.938940095259,069-070,070,069,distance
5516,6892908,660,3G,UMTS,1,1,-77.0,UMTS-3G-660-6892908,0.74,0.944190988539,069-070,070,069,distance
5517,6892908,660,3G,UMTS,1,1,-79.0,UMTS-3G-660-6892908,0.74,0.949441881819,069-070,070,069,distance
5518,6892908,660,3G,UMTS,1,1,-79.0,UMTS-3G-660-6892908,0.74,0.954692775099,069-070,070,069,distance
5519,6892908,660,3G,UMTS,1,1,-79.0,UMTS-3G-660-6892908,0.74,0.95994366838,069-070,070,069,distance
5520,6892908,660,3G,UMTS,1,1,-80.0,UMTS-3G-660-6892908,0.74,0.96519456166,069-070,070,069,distance
5521,6892908,660,3G,UMTS,1,1,-81.0,UMTS-3G-660-6892908,0.74,0.97044545494,069-070,070,069,distance
5522,6892908,660,3G,UMTS,1,1,-82.0,UMTS-3G-660-6892908,0.74,0.97569634822,069-070,070,069,distance
5523,6892908,660,3G,UMTS,1,1,-82.0,UMTS-3G-660-6892908,0.74,0.9809472415,069-070,070,069,distance
5524,6892908,660,3G,UMTS,1,1,-83.0,UMTS-3G-660-6892908,0.74,0.98619813478,069-070,070,069,distance
5525,11042,660,2G,EDGE,3,1,-73.0,EDGE-2G-660-11042,0.69,0.909672182778,069-070,070,069,distance
5526,11042,660,2G,EDGE,3,1,-73.0,EDGE-2G-660-11042,0.69,0.915337238094,069-070,070,069,distance
5527,11042,660,2G,EDGE,3,1,-73.0,EDGE-2G-660-11042,0.69,0.921002293411,069-070,070,069,distance
5528,11042,660,2G,EDGE,3,1,-73.0,EDGE-2G-660-11042,0.69,0.926667348727,069-070,070,069,distance
5529,11042,660,2G,EDGE,3,1,-74.0,EDGE-2G-660-11042,0.69,0.932332404043,069-070,070,069,distance
5530,11042,660,2G,EDGE,3,1,-75.0,EDGE-2G-660-11042,0.69,0.937997459359,069-070,070,069,distance
5531,11042,660,2G,EDGE,3,1,-75.0,EDGE-2G-660-11042,0.69,0.943662514676,069-070,070,069,distance
5532,11042,660,2G,EDGE,3,1,-75.0,EDGE-2G-660-11042,0.69,0.949327569992,069-070,070,069,distance
5533,11042,660,2G,EDGE,3,1,-78.0,EDGE-2G-660-11042,0.69,0.954992625308,069-070,070,069,distance
5534,11042,660,2G,EDGE,3,1,-79.0,EDGE-2G-660-11042,0.69,0.960657680624,069-070,070,069,distance
5535,11042,660,2G,EDGE,3,1,-80.0,EDGE-2G-660-11042,0.69,0.966322735941,069-070,070,069,distance
5536,11042,660,2G,EDGE,3,1,-83.0,EDGE-2G-660-11042,0.69,0.971987791257,069-070,070,069,distance
5537,11042,660,2G,EDGE,3,1,-84.0,EDGE-2G-660-11042,0.69,0.977652846573,069-070,070,069,distance
5538,11042,660,2G,EDGE,3,1,-86.0,EDGE-2G-660-11042,0.69,0.983317901889,069-070,070,069,distance
5539,11042,660,2G,EDGE,3,1,-76.0,EDGE-2G-660-11042,0.69,0.988982957206,069-070,070,069,distance
5540,11042,660,2G,EDGE,3,1,-81.0,EDGE-2G-660-11042,0.69,0.994648012522,069-070,070,069,distance
5541,6944796,660,3G,UMTS,2,1,-86.0,UMTS-3G-660-6944796,-0.04,0.0,069-070,070,069,uniform
5542,6944796,660,3G,UMTS,2,1,-80.0,UMTS-3G-660-6944796,-0.04,0.0649765844841,069-070,070,069,uniform
5543,6944796,660,3G,UMTS,2,1,-77.0,UMTS-3G-660-6944796,-0.04,0.129953168968,069-070,070,069,uniform
5544,6944796,660,3G,UMTS,2,1,-79.0,UMTS-3G-660-6944796,-0.04,0.194929753452,069-070,070,069,uniform
5545,6944796,660,3G,UMTS,2,1,-79.0,UMTS-3G-660-6944796,-0.04,0.259906337937,069-070,070,069,uniform
5546,6944796,660,3G,UMTS,2,1,-81.0,UMTS-3G-660-6944796,-0.04,0.324882922421,069-070,070,069,uniform
5547,6944796,660,3G,UMTS,2,1,-82.0,UMTS-3G-660-6944796,-0.04,0.389859506905,069-070,070,069,uniform
5548,6944796,660,3G,UMTS,2,1,-84.0,UMTS-3G-660-6944796,-0.04,0.454836091389,069-070,070,069,uniform
5549,6944796,660,3G,UMTS,2,1,-79.0,UMTS-3G-660-6944796,-0.04,0.519812675873,069-070,070,069,uniform
5550,6944796,660,3G,UMTS,2,1,-79.0,UMTS-3G-660-6944796,-0.04,0.584789260357,069-070,070,069,uniform
5551,6944796,660,3G,UMTS,2,1,-80.0,UMTS-3G-660-6944796,-0.04,0.649765844841,069-070,070,069,uniform
5552,6944796,660,3G,UMTS,2,1,-81.0,UMTS-3G-660-6944796,-0.04,0.714742429326,069-070,070,069,uniform
5553,6944796,660,3G,UMTS,2,1,-84.0,UMTS-3G-660-6944796,-0.04,0.77971901381,069-070,070,069,uniform
5554,6944796,660,3G,UMTS,2,1,-87.0,UMTS-3G-660-6944796,-0.04,0.844695598294,069-070,070,069,uniform
5555,6944796,660,3G,UMTS,2,1,-91.0,UMTS-3G-660-6944796,-0.04,0.909672182778,069-070,070,069,uniform
5556,6944799,660,3G,UMTS,1,1,-91.0,UMTS-3G-660-6944799,0.41,0.893962457745,069-070,070,069,distance
5557,6944799,660,3G,UMTS,1,1,-91.0,UMTS-3G-660-6944799,0.41,0.900099126768,069-070,070,069,distance
5558,6944799,660,3G,UMTS,1,1,-91.0,UMTS-3G-660-6944799,0.41,0.906235795792,069-070,070,069,distance
5559,6944799,660,3G,UMTS,1,1,-91.0,UMTS-3G-660-6944799,0.41,0.912372464815,069-070,070,069,distance
5560,6944799,660,3G,UMTS,1,1,-91.0,UMTS-3G-660-6944799,0.41,0.918509133838,069-070,070,069,distance
5561,6944799,660,3G,UMTS,1,1,-91.0,UMTS-3G-660-6944799,0.41,0.924645802862,069-070,070,069,distance
5562,6944799,660,3G,UMTS,1,1,-90.0,UMTS-3G-660-6944799,0.41,0.930782471885,069-070,070,069,distance
5563,6944799,660,3G,UMTS,1,1,-89.0,UMTS-3G-660-6944799,0.41,0.936919140909,069-070,070,069,distance
5564,6944799,660,3G,UMTS,1,1,-87.0,UMTS-3G-660-6944799,0.41,0.943055809932,069-070,070,069,distance
5565,6944799,660,3G,UMTS,1,1,-87.0,UMTS-3G-660-6944799,0.41,0.949192478955,069-070,070,069,distance
5566,6944799,660,3G,UMTS,1,1,-89.0,UMTS-3G-660-6944799,0.41,0.955329147979,069-070,070,069,distance
5567,6944799,660,3G,UMTS,1,1,-89.0,UMTS-3G-660-6944799,0.41,0.961465817002,069-070,070,069,distance
5568,6944799,660,3G,UMTS,1,1,-89.0,UMTS-3G-660-6944799,0.41,0.967602486026,069-070,070,069,distance
5569,6944799,660,3G,UMTS,1,1,-91.0,UMTS-3G-660-6944799,0.41,0.973739155049,069-070,070,069,distance
5570,6944799,660,3G,UMTS,1,1,-92.0,UMTS-3G-660-6944799,0.41,0.979875824072,069-070,070,069,distance
5571,6944799,660,3G,UMTS,1,1,-93.0,UMTS-3G-660-6944799,0.41,0.986012493096,069-070,070,069,distance
